event_id,timestamp,source_ip,destination_ip,event_type,protocol,username,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,technique_id,technique_name,tactic,threat_confidence,risk_level,year,month,day,hour,day_of_week,is_weekend,severity_score,malware_flag,status_flag,login_risk
EVT009063,2025-08-05 20:10:00,15.132.245.85,10.0.5.76,Malware Detection,TCP,root,India,India,Device-17,Windows 11,Blocked,Low,8,Yes,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,42,Medium,2025,8,5,20,Tuesday,False,1,1,1,High
EVT009064,2025-08-03 10:50:00,200.112.50.76,10.0.10.180,Login Success,HTTP,john,India,India,Device-162,Windows 11,Blocked,Critical,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,70,High,2025,8,3,10,Sunday,True,4,0,1,Low
EVT009065,2025-08-04 03:35:00,103.61.249.238,10.0.10.7,Failed Login,HTTPS,david,India,India,Device-22,Linux,Success,Critical,0,No,CVE-2024-1045,9.5,WebServer,IT,T1078,Valid Accounts,Defense Evasion,73,High,2025,8,4,3,Monday,False,4,0,0,Low
EVT009066,2025-08-03 21:35:00,132.170.185.90,10.0.9.246,SQL Injection Attempt,SSH,alice,India,India,Device-172,Linux,Blocked,Low,10,No,CVE-2023-1234,5.4,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,35,Medium,2025,8,3,21,Sunday,True,1,0,1,High
EVT009067,2025-08-02 14:00:00,216.159.44.164,10.0.5.98,Malware Detection,HTTP,alice,India,India,Device-191,Linux,Failed,High,0,Yes,CVE-2023-1234,5.4,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,69,High,2025,8,2,14,Saturday,True,3,1,0,Low
EVT009068,2025-08-04 03:45:00,95.47.237.132,10.0.2.61,Brute Force,TCP,alex,India,India,Device-11,Linux,Failed,Low,0,No,CVE-2024-2201,5.9,Database-01,IT,T1110,Brute Force,Credential Access,18,Low,2025,8,4,3,Monday,False,1,0,0,Low
EVT009069,2025-08-01 04:30:00,204.115.119.248,10.0.4.76,Port Scan,HTTPS,david,India,India,Device-27,Windows 11,Success,High,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,54,Medium,2025,8,1,4,Friday,False,3,0,0,Low
EVT009070,2025-08-01 19:45:00,26.230.44.1,10.0.4.21,Login Success,SMB,root,India,India,Device-53,Linux,Detected,Medium,12,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,51,Medium,2025,8,1,19,Friday,False,2,0,1,High
EVT009071,2025-08-06 12:55:00,42.154.211.134,10.0.3.50,File Access,HTTP,admin,India,India,Device-123,,Blocked,High,0,Yes,CVE-2024-2201,5.9,Firewall,IT,T1083,File and Directory Discovery,Discovery,59,High,2025,8,6,12,Wednesday,False,3,1,1,Low
EVT009072,2025-08-05 16:45:00,205.172.227.107,10.0.0.247,Brute Force,TCP,root,India,India,Device-162,Windows 11,Detected,High,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1110,Brute Force,Credential Access,49,Medium,2025,8,5,16,Tuesday,False,3,0,1,Low
EVT009073,2025-08-03 15:25:00,93.9.176.235,10.0.0.174,SQL Injection Attempt,SMB,root,India,India,Device-170,Windows 11,Detected,High,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1190,Exploit Public-Facing Application,Initial Access,48,Medium,2025,8,3,15,Sunday,True,3,0,1,Low
EVT009074,2025-08-04 05:30:00,172.76.42.162,10.0.10.30,Brute Force,SMB,john,India,India,Device-120,,Success,Critical,14,No,CVE-2023-1234,5.4,Firewall,IT,T1110,Brute Force,Credential Access,89,Critical,2025,8,4,5,Monday,False,4,0,0,High
EVT009075,2025-08-03 07:25:00,61.184.190.146,10.0.9.56,Privilege Escalation,TCP,john,India,India,Device-20,,Detected,Critical,19,No,CVE-2023-1234,5.4,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,86,Critical,2025,8,3,7,Sunday,True,4,0,1,High
EVT009076,2025-08-05 15:05:00,211.84.208.242,10.0.3.189,SQL Injection Attempt,SSH,root,India,India,Device-198,Linux,Success,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,59,High,2025,8,5,15,Tuesday,False,3,0,0,Low
EVT009077,2025-08-05 21:35:00,105.159.45.24,10.0.9.151,SQL Injection Attempt,SMB,admin,India,India,Device-101,Linux,Blocked,Medium,0,No,CVE-2024-1045,9.5,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,39,Medium,2025,8,5,21,Tuesday,False,2,0,1,Low
EVT009078,2025-08-05 18:25:00,217.29.11.113,10.0.8.144,USB Device Connected,TCP,john,India,India,Device-61,Windows 11,Success,Critical,0,Yes,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,77,Critical,2025,8,5,18,Tuesday,False,4,1,0,Low
EVT009079,2025-08-05 12:20:00,221.82.43.67,10.0.4.97,USB Device Connected,SSH,david,India,India,Device-195,Windows 11,Success,Low,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,13,Low,2025,8,5,12,Tuesday,False,1,0,0,Low
EVT009080,2025-08-02 06:40:00,94.155.95.47,10.0.7.132,Privilege Escalation,HTTP,alex,India,India,Device-38,Linux,Success,High,0,No,CVE-2023-1234,5.4,Database-01,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,52,Medium,2025,8,2,6,Saturday,True,3,0,0,Low
EVT009081,2025-08-03 02:40:00,46.238.142.180,10.0.7.82,Login Success,HTTPS,root,India,India,Device-180,Windows 11,Success,High,1,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,60,High,2025,8,3,2,Sunday,True,3,0,0,Medium
EVT009082,2025-08-03 22:25:00,217.25.130.103,10.0.3.178,Login Success,HTTP,david,India,India,Device-188,Linux,Detected,Low,0,No,CVE-2023-1234,5.4,Database-01,IT,T1078,Valid Accounts,Defense Evasion,12,Low,2025,8,3,22,Sunday,True,1,0,1,Low
EVT009083,2025-08-03 01:35:00,7.0.31.18,10.0.1.169,Brute Force,SSH,root,India,India,Device-192,Linux,Blocked,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1110,Brute Force,Credential Access,50,Medium,2025,8,3,1,Sunday,True,3,0,1,Low
EVT009084,2025-08-05 17:10:00,19.39.130.138,10.0.2.124,Privilege Escalation,SMB,root,India,India,Device-52,Windows 11,Success,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,48,Medium,2025,8,5,17,Tuesday,False,3,0,0,Low
EVT009085,2025-08-03 01:20:00,161.109.245.114,10.0.10.19,SQL Injection Attempt,SMB,alex,India,India,Device-158,Linux,Success,Critical,9,No,CVE-2024-1045,9.5,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,84,Critical,2025,8,3,1,Sunday,True,4,0,0,High
EVT009086,2025-08-01 20:40:00,69.214.218.1,10.0.1.244,Malware Detection,TCP,david,India,India,Device-195,,Success,Critical,0,No,CVE-2024-2201,5.9,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,78,Critical,2025,8,1,20,Friday,False,4,0,0,Low
EVT009087,2025-08-03 11:50:00,7.214.252.16,10.0.8.40,Malware Detection,TCP,alice,India,India,Device-100,Windows 11,Success,Critical,8,Yes,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,96,Critical,2025,8,3,11,Sunday,True,4,1,0,High
EVT009088,2025-08-07 02:55:00,90.17.240.5,10.0.7.142,Brute Force,SMB,admin,India,India,Device-123,,Detected,Medium,4,No,CVE-2024-2201,5.9,Firewall,IT,T1110,Brute Force,Credential Access,42,Medium,2025,8,7,2,Thursday,False,2,0,1,Medium
EVT009089,2025-08-02 09:50:00,149.57.121.132,10.0.4.232,Port Scan,TCP,john,India,India,Device-196,,Success,Medium,0,No,CVE-2023-1234,5.4,Firewall,IT,T1046,Network Service Discovery,Discovery,31,Medium,2025,8,2,9,Saturday,True,2,0,0,Low
EVT009090,2025-08-04 19:45:00,95.238.0.70,10.0.5.232,Login Success,SSH,alex,India,India,Device-33,,Detected,Medium,0,No,CVE-2024-2201,5.9,Firewall,IT,T1078,Valid Accounts,Defense Evasion,34,Medium,2025,8,4,19,Monday,False,2,0,1,Low
EVT009091,2025-08-03 16:55:00,74.215.140.111,10.0.4.105,File Access,SSH,alice,India,India,Device-166,Windows 11,Success,Critical,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,72,High,2025,8,3,16,Sunday,True,4,0,0,Low
EVT009092,2025-08-01 10:35:00,182.246.175.43,10.0.8.156,Malware Detection,TCP,root,India,India,Device-27,,Detected,High,0,No,CVE-2024-1045,9.5,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,51,Medium,2025,8,1,10,Friday,False,3,0,1,Low
EVT009093,2025-08-04 01:10:00,212.120.109.73,10.0.3.9,Privilege Escalation,SSH,alice,India,India,Device-80,Linux,Detected,Medium,0,No,CVE-2024-2201,5.9,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,39,Medium,2025,8,4,1,Monday,False,2,0,1,Low
EVT009094,2025-08-05 09:15:00,34.90.96.130,10.0.3.117,Port Scan,SSH,admin,India,India,Device-24,Linux,Success,Critical,0,No,CVE-2023-1234,5.4,WebServer,IT,T1046,Network Service Discovery,Discovery,78,Critical,2025,8,5,9,Tuesday,False,4,0,0,Low
EVT009095,2025-08-04 04:55:00,40.157.250.212,10.0.5.244,Login Success,TCP,admin,India,India,Device-29,Windows 11,Blocked,Medium,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,32,Medium,2025,8,4,4,Monday,False,2,0,1,Low
EVT009096,2025-08-06 10:45:00,83.219.56.13,10.0.8.86,Port Scan,SSH,john,India,India,Device-57,Windows 11,Blocked,Critical,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,69,High,2025,8,6,10,Wednesday,False,4,0,1,Low
EVT009097,2025-08-02 19:20:00,205.149.105.129,10.0.1.162,Login Success,SSH,alex,India,India,Device-21,Windows 11,Success,High,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,49,Medium,2025,8,2,19,Saturday,True,3,0,0,Low
EVT009098,2025-08-01 12:55:00,92.96.57.144,10.0.4.150,Port Scan,HTTPS,root,India,India,Device-100,Linux,Success,Low,0,No,CVE-2024-2201,5.9,Database-01,IT,T1046,Network Service Discovery,Discovery,21,Low,2025,8,1,12,Friday,False,1,0,0,Low
EVT009099,2025-08-06 20:25:00,217.29.11.113,10.0.2.67,File Access,HTTPS,alice,India,India,Device-85,Windows 11,Failed,Medium,4,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,42,Medium,2025,8,6,20,Wednesday,False,2,0,0,Medium
EVT009100,2025-08-03 08:40:00,28.128.163.229,10.0.9.246,File Access,HTTP,david,India,India,Device-135,Linux,Failed,High,0,No,CVE-2024-2201,5.9,WebServer,IT,T1083,File and Directory Discovery,Discovery,51,Medium,2025,8,3,8,Sunday,True,3,0,0,Low
EVT009101,2025-08-04 14:25:00,56.172.31.77,10.0.10.179,Malware Detection,HTTP,admin,India,India,Device-145,Windows 11,Success,High,19,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1059,Command and Scripting Interpreter,Execution,65,High,2025,8,4,14,Monday,False,3,0,0,High
EVT009102,2025-08-05 22:45:00,137.61.153.134,10.0.8.36,USB Device Connected,TCP,alex,India,India,Device-198,Linux,Detected,Critical,0,No,CVE-2023-1234,5.4,WebServer,IT,T1200,Hardware Additions,Initial Access,66,High,2025,8,5,22,Tuesday,False,4,0,1,Low
EVT009103,2025-08-03 00:35:00,61.157.97.183,10.0.9.162,Malware Detection,HTTPS,john,India,India,Device-14,Windows 11,Detected,Medium,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,36,Medium,2025,8,3,0,Sunday,True,2,0,1,Low
EVT009104,2025-08-05 11:25:00,171.131.227.244,10.0.7.95,Login Success,TCP,root,India,India,Device-103,Windows 11,Blocked,High,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,56,High,2025,8,5,11,Tuesday,False,3,0,1,Low
EVT009105,2025-08-01 20:15:00,221.62.33.163,10.0.8.161,Login Success,SSH,admin,India,India,Device-185,Linux,Success,High,0,No,CVE-2024-1045,9.5,WebServer,IT,T1078,Valid Accounts,Defense Evasion,51,Medium,2025,8,1,20,Friday,False,3,0,0,Low
EVT009106,2025-08-02 19:40:00,191.79.244.15,10.0.7.184,Failed Login,HTTPS,alice,India,India,Device-16,Windows 11,Blocked,Low,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,12,Low,2025,8,2,19,Saturday,True,1,0,1,Low
EVT009107,2025-08-01 21:40:00,182.89.107.156,10.0.9.2,Privilege Escalation,HTTP,john,India,India,Device-40,Linux,Blocked,Critical,0,No,CVE-2023-1234,5.4,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,72,High,2025,8,1,21,Friday,False,4,0,1,Low
EVT009108,2025-08-06 01:40:00,219.219.22.14,10.0.0.82,USB Device Connected,TCP,root,India,India,Device-39,Windows 11,Detected,Critical,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1200,Hardware Additions,Initial Access,74,High,2025,8,6,1,Wednesday,False,4,0,1,Low
EVT009109,2025-08-02 09:20:00,209.217.228.64,10.0.3.9,Malware Detection,HTTP,admin,India,India,Device-32,Windows 11,Detected,Low,13,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,31,Medium,2025,8,2,9,Saturday,True,1,0,1,High
EVT009110,2025-08-05 11:35:00,165.195.177.58,10.0.0.19,Malware Detection,TCP,alex,India,India,Device-52,Windows 11,Success,Low,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,15,Low,2025,8,5,11,Tuesday,False,1,0,0,Low
EVT009111,2025-08-06 21:25:00,186.145.135.67,10.0.5.98,Login Success,HTTPS,john,India,India,Device-126,Windows 11,Success,Medium,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,32,Medium,2025,8,6,21,Wednesday,False,2,0,0,Low
EVT009112,2025-08-04 07:05:00,23.108.20.5,10.0.3.56,Brute Force,TCP,alice,India,India,Device-23,Linux,Detected,Medium,0,No,CVE-2024-2201,5.9,Database-01,IT,T1110,Brute Force,Credential Access,39,Medium,2025,8,4,7,Monday,False,2,0,1,Low
EVT009113,2025-08-04 09:00:00,164.196.43.113,10.0.8.4,Malware Detection,SMB,alice,India,India,Device-28,Linux,Success,High,0,No,CVE-2023-1234,5.4,Database-01,IT,T1059,Command and Scripting Interpreter,Execution,59,High,2025,8,4,9,Monday,False,3,0,0,Low
EVT009114,2025-08-03 21:05:00,53.107.229.209,10.0.3.160,USB Device Connected,HTTP,root,India,India,Device-51,Linux,Success,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1200,Hardware Additions,Initial Access,58,High,2025,8,3,21,Sunday,True,3,0,0,Low
EVT009115,2025-08-03 00:50:00,155.250.253.100,10.0.0.133,Malware Detection,SMB,john,India,India,Device-77,Windows 11,Detected,Critical,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1059,Command and Scripting Interpreter,Execution,72,High,2025,8,3,0,Sunday,True,4,0,1,Low
EVT009116,2025-08-03 23:20:00,142.61.31.221,10.0.8.214,Port Scan,TCP,admin,India,India,Device-111,Linux,Blocked,Low,0,No,CVE-2024-1045,9.5,WebServer,IT,T1046,Network Service Discovery,Discovery,21,Low,2025,8,3,23,Sunday,True,1,0,1,Low
EVT009117,2025-08-04 18:25:00,41.210.128.91,10.0.6.75,Malware Detection,HTTPS,root,India,India,Device-21,Linux,Detected,High,0,No,CVE-2024-2201,5.9,Database-01,IT,T1059,Command and Scripting Interpreter,Execution,53,Medium,2025,8,4,18,Monday,False,3,0,1,Low
EVT009118,2025-08-07 03:50:00,2.29.18.220,10.0.5.104,File Access,HTTPS,david,India,India,Device-129,Windows 11,Success,Critical,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,66,High,2025,8,7,3,Thursday,False,4,0,0,Low
EVT009119,2025-08-06 20:35:00,218.58.11.63,10.0.10.152,Port Scan,SMB,alice,India,India,Device-18,Linux,Failed,Medium,0,No,CVE-2024-2201,5.9,WebServer,IT,T1046,Network Service Discovery,Discovery,34,Medium,2025,8,6,20,Wednesday,False,2,0,0,Low
EVT009120,2025-08-06 09:15:00,186.129.250.59,10.0.3.14,File Access,SSH,root,India,India,Device-90,Linux,Failed,Medium,10,No,CVE-2024-2201,5.9,Database-01,IT,T1083,File and Directory Discovery,Discovery,54,Medium,2025,8,6,9,Wednesday,False,2,0,0,High
EVT009121,2025-08-06 13:20:00,71.86.146.253,10.0.4.21,USB Device Connected,SSH,david,India,India,Device-3,,Failed,Medium,0,No,CVE-2024-1045,9.5,Firewall,IT,T1200,Hardware Additions,Initial Access,38,Medium,2025,8,6,13,Wednesday,False,2,0,0,Low
EVT009122,2025-08-03 22:10:00,192.173.185.254,10.0.5.42,Port Scan,SMB,david,India,India,Device-74,Windows 11,Blocked,Low,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,24,Low,2025,8,3,22,Sunday,True,1,0,1,Low
EVT009123,2025-08-05 02:35:00,50.48.98.187,10.0.10.148,File Access,TCP,root,India,India,Device-188,,Success,Critical,0,No,CVE-2023-1234,5.4,Firewall,IT,T1083,File and Directory Discovery,Discovery,78,Critical,2025,8,5,2,Tuesday,False,4,0,0,Low
EVT009124,2025-08-06 14:15:00,215.211.107.82,10.0.10.191,Failed Login,HTTP,admin,India,India,Device-61,Linux,Success,Low,19,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,30,Low,2025,8,6,14,Wednesday,False,1,0,0,High
EVT009125,2025-08-03 10:55:00,19.39.130.138,10.0.5.196,SQL Injection Attempt,TCP,alice,India,India,Device-171,Windows 11,Failed,High,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,48,Medium,2025,8,3,10,Sunday,True,3,0,0,Low
EVT009126,2025-08-07 00:15:00,90.208.125.76,10.0.0.129,SQL Injection Attempt,HTTPS,root,India,India,Device-95,Linux,Failed,Low,0,Yes,CVE-2023-1234,5.4,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,25,Low,2025,8,7,0,Thursday,False,1,1,0,Low
EVT009127,2025-08-03 14:20:00,124.138.58.92,10.0.2.212,SQL Injection Attempt,HTTPS,root,India,India,Device-109,Linux,Success,Low,0,No,CVE-2023-1234,5.4,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,23,Low,2025,8,3,14,Sunday,True,1,0,0,Low
EVT009128,2025-08-04 18:05:00,33.59.115.131,10.0.0.224,Login Success,SMB,alice,India,India,Device-191,Linux,Failed,High,0,Yes,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,68,High,2025,8,4,18,Monday,False,3,1,0,Low
EVT009129,2025-08-05 10:25:00,94.137.83.213,10.0.5.181,SQL Injection Attempt,SSH,john,India,India,Device-176,Linux,Success,High,16,No,CVE-2024-2201,5.9,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,64,High,2025,8,5,10,Tuesday,False,3,0,0,High
EVT009130,2025-08-06 22:35:00,194.94.108.173,10.0.4.169,SQL Injection Attempt,HTTP,alice,India,India,Device-129,Linux,Success,Low,0,No,CVE-2024-1045,9.5,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,14,Low,2025,8,6,22,Wednesday,False,1,0,0,Low
EVT009131,2025-08-02 12:40:00,25.3.223.41,10.0.4.122,Privilege Escalation,SSH,david,India,India,Device-38,Windows 11,Failed,Medium,6,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,46,Medium,2025,8,2,12,Saturday,True,2,0,0,High
EVT009132,2025-08-05 15:55:00,120.159.47.132,10.0.3.52,File Access,HTTP,alice,India,India,Device-72,Windows 11,Success,Low,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,20,Low,2025,8,5,15,Tuesday,False,1,0,0,Low
EVT009133,2025-08-04 06:05:00,93.116.98.158,10.0.7.146,Privilege Escalation,SMB,admin,India,India,Device-41,Linux,Failed,Critical,0,No,CVE-2024-2201,5.9,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,78,Critical,2025,8,4,6,Monday,False,4,0,0,Low
EVT009134,2025-08-02 16:15:00,204.27.70.104,10.0.6.141,Failed Login,HTTPS,john,India,India,Device-170,Linux,Failed,Medium,0,No,CVE-2023-1234,5.4,Database-01,IT,T1078,Valid Accounts,Defense Evasion,39,Medium,2025,8,2,16,Saturday,True,2,0,0,Low
EVT009135,2025-08-05 20:25:00,91.101.145.43,10.0.4.105,Failed Login,SSH,root,India,India,Device-171,Linux,Detected,Critical,0,No,CVE-2024-2201,5.9,WebServer,IT,T1078,Valid Accounts,Defense Evasion,68,High,2025,8,5,20,Tuesday,False,4,0,1,Low
EVT009136,2025-08-04 10:50:00,140.153.39.56,10.0.5.100,Phishing Email,HTTPS,david,India,India,Device-24,,Blocked,Critical,0,No,CVE-2023-1234,5.4,Firewall,IT,T1566,Phishing,Initial Access,66,High,2025,8,4,10,Monday,False,4,0,1,Low
EVT009137,2025-08-05 03:05:00,41.210.128.91,10.0.4.61,SQL Injection Attempt,SMB,alice,India,India,Device-4,Linux,Blocked,High,7,No,CVE-2023-1234,5.4,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,66,High,2025,8,5,3,Tuesday,False,3,0,1,High
EVT009138,2025-08-03 00:25:00,144.48.245.12,10.0.7.28,Malware Detection,SSH,david,India,India,Device-81,Windows 11,Success,Medium,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,37,Medium,2025,8,3,0,Sunday,True,2,0,0,Low
EVT009139,2025-08-04 00:10:00,162.83.26.137,10.0.5.68,Brute Force,HTTPS,root,India,India,Device-19,Linux,Failed,High,0,No,CVE-2024-1045,9.5,WebServer,IT,T1110,Brute Force,Credential Access,59,High,2025,8,4,0,Monday,False,3,0,0,Low
EVT009140,2025-08-04 20:35:00,35.118.81.23,10.0.0.127,Brute Force,SMB,john,India,India,Device-114,Windows 11,Detected,Low,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1110,Brute Force,Credential Access,19,Low,2025,8,4,20,Monday,False,1,0,1,Low
EVT009141,2025-08-03 12:40:00,121.93.115.99,10.0.5.38,Brute Force,HTTPS,john,India,India,Device-181,Linux,Failed,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1110,Brute Force,Credential Access,54,Medium,2025,8,3,12,Sunday,True,3,0,0,Low
EVT009142,2025-08-02 05:45:00,172.164.172.35,10.0.9.39,SQL Injection Attempt,TCP,john,India,India,Device-182,,Blocked,Low,0,No,CVE-2024-2201,5.9,Firewall,IT,T1190,Exploit Public-Facing Application,Initial Access,15,Low,2025,8,2,5,Saturday,True,1,0,1,Low
EVT009143,2025-08-07 00:10:00,31.2.152.59,10.0.5.172,Login Success,TCP,john,India,India,Device-186,Linux,Failed,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1078,Valid Accounts,Defense Evasion,49,Medium,2025,8,7,0,Thursday,False,3,0,0,Low
EVT009144,2025-08-04 04:40:00,39.123.225.37,10.0.9.254,USB Device Connected,TCP,admin,India,India,Device-45,Linux,Success,Critical,9,No,CVE-2024-2201,5.9,Database-01,IT,T1200,Hardware Additions,Initial Access,90,Critical,2025,8,4,4,Monday,False,4,0,0,High
EVT009145,2025-08-05 14:05:00,148.249.104.149,10.0.6.201,Malware Detection,SSH,admin,India,India,Device-165,,Failed,Medium,0,Yes,CVE-2023-1234,5.4,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,50,Medium,2025,8,5,14,Tuesday,False,2,1,0,Low
EVT009146,2025-08-03 13:35:00,220.179.238.206,10.0.3.52,Phishing Email,SSH,alex,India,India,Device-76,,Failed,High,0,No,CVE-2024-1045,9.5,Firewall,IT,T1566,Phishing,Initial Access,50,Medium,2025,8,3,13,Sunday,True,3,0,0,Low
EVT009147,2025-08-03 05:15:00,162.176.244.130,10.0.5.240,USB Device Connected,HTTPS,john,India,India,Device-46,,Detected,High,18,No,CVE-2024-2201,5.9,Firewall,IT,T1200,Hardware Additions,Initial Access,72,High,2025,8,3,5,Sunday,True,3,0,1,High
EVT009148,2025-08-03 13:00:00,76.153.31.84,10.0.6.157,Failed Login,HTTP,john,India,India,Device-32,Linux,Failed,High,0,No,CVE-2023-1234,5.4,Database-01,IT,T1078,Valid Accounts,Defense Evasion,52,Medium,2025,8,3,13,Sunday,True,3,0,0,Low
EVT009149,2025-08-03 13:20:00,58.176.28.84,10.0.5.71,Login Success,TCP,david,India,India,Device-39,Windows 11,Failed,Medium,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,35,Medium,2025,8,3,13,Sunday,True,2,0,0,Low
EVT009150,2025-08-04 09:35:00,200.224.111.178,10.0.10.42,Malware Detection,SSH,alex,India,India,Device-31,Windows 11,Blocked,Low,0,Yes,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,33,Medium,2025,8,4,9,Monday,False,1,1,1,Low
EVT009151,2025-08-04 09:30:00,85.111.89.151,10.0.4.55,USB Device Connected,SMB,root,India,India,Device-76,,Detected,Critical,8,No,CVE-2023-1234,5.4,Firewall,IT,T1200,Hardware Additions,Initial Access,88,Critical,2025,8,4,9,Monday,False,4,0,1,High
EVT009152,2025-08-04 02:30:00,68.249.152.154,10.0.6.43,SQL Injection Attempt,HTTPS,john,India,India,Device-26,Windows 11,Failed,High,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,50,Medium,2025,8,4,2,Monday,False,3,0,0,Low
EVT009153,2025-08-01 20:10:00,68.129.251.5,10.0.0.175,Port Scan,TCP,admin,India,India,Device-86,,Blocked,Low,0,No,CVE-2024-1045,9.5,Firewall,IT,T1046,Network Service Discovery,Discovery,15,Low,2025,8,1,20,Friday,False,1,0,1,Low
EVT009154,2025-08-04 02:20:00,12.25.113.233,10.0.10.36,Login Success,TCP,john,India,India,Device-194,,Success,Low,10,No,CVE-2024-2201,5.9,Firewall,IT,T1078,Valid Accounts,Defense Evasion,37,Medium,2025,8,4,2,Monday,False,1,0,0,High
EVT009155,2025-08-02 01:20:00,96.93.246.219,10.0.5.42,Failed Login,SSH,admin,India,India,Device-118,Windows 11,Detected,Critical,0,Yes,CVE-2024-2201,5.9,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,87,Critical,2025,8,2,1,Saturday,True,4,1,1,Low
EVT009156,2025-08-01 18:55:00,198.50.124.127,10.0.0.174,Malware Detection,HTTPS,alice,India,India,Device-134,Linux,Detected,Medium,10,No,CVE-2024-2201,5.9,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,46,Medium,2025,8,1,18,Friday,False,2,0,1,High
